Date,fx_kes_usd,fuel_price_usd,inflation_rate,interest_rate
2023-08-28,144.0,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-29,144.1999969482422,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-30,144.3000030517578,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-31,144.39999389648438,86.86000061035156,7.67139634029402,8.029980276230608
2023-09-01,144.5,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-04,144.6999969482422,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-05,143.82000732421875,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-06,144.9499969482422,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-07,145.10000610351562,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-08,145.14999389648438,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-11,145.25,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-12,145.25,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-13,145.5500030517578,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-14,146.4499969482422,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-15,146.6999969482422,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-18,145.89999389648438,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-19,146.0500030517578,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-20,146.1999969482422,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-21,146.3000030517578,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-22,146.35000610351562,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-25,146.39999389648438,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-26,146.60000610351562,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-27,146.85000610351562,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-28,147.85000610351562,95.30999755859375,7.67139634029402,8.029980276230608
2023-09-29,147.14999389648438,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-02,147.1999969482422,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-03,147.35000610351562,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-04,147.39999389648438,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-05,147.60000610351562,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-06,143.4259490966797,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-09,147.8000030517578,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-10,147.89999389648438,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-11,148.8000030517578,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-12,147.9499969482422,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-13,148.39999389648438,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-16,148.3000030517578,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-17,148.5,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-18,148.60000610351562,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-19,148.89999389648438,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-20,148.8800048828125,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-23,148.8000030517578,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-24,149.0,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-25,149.1999969482422,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-26,149.3000030517578,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-27,149.3000030517578,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-30,146.1316680908203,95.30999755859375,7.67139634029402,8.029980276230608
2023-10-31,149.60000610351562,95.30999755859375,7.67139634029402,8.029980276230608
2023-11-01,149.60000610351562,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-02,149.85000610351562,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-03,149.85000610351562,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-06,147.3777313232422,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-07,151.1999969482422,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-08,151.35000610351562,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-09,150.5500030517578,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-10,150.75,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-13,150.352294921875,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-14,150.89999389648438,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-15,151.89999389648438,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-16,151.1999969482422,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-17,151.3000030517578,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-20,150.1808624267578,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-21,151.5,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-22,151.60000610351562,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-23,151.8000030517578,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-24,151.85000610351562,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-27,150.42234802246094,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-28,152.0,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-29,152.10000610351562,82.83000183105469,7.67139634029402,8.029980276230608
2023-11-30,152.10000610351562,82.83000183105469,7.67139634029402,8.029980276230608
2023-12-01,152.25,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-04,151.02708435058594,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-05,152.25,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-06,152.3000030517578,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-07,152.35000610351562,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-08,153.25,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-11,153.57533264160156,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-12,152.39999389648438,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-13,152.39999389648438,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-14,152.35000610351562,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-15,152.5500030517578,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-18,154.1592254638672,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-19,153.14999389648438,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-20,153.5,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-21,154.0,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-22,154.75,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-25,153.50881958007812,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-26,153.97000122070312,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-27,155.0,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-28,156.0,77.04000091552734,7.67139634029402,8.029980276230608
2023-12-29,156.0,77.04000091552734,7.67139634029402,8.029980276230608
2024-01-01,155.9404754638672,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-02,156.44000244140625,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-03,156.35000610351562,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-04,156.35000610351562,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-05,156.64999389648438,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-08,153.94244384765625,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-09,156.75,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-10,157.25,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-11,158.0,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-12,158.5,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-15,156.65496826171875,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-16,159.0,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-17,157.47000122070312,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-18,158.5,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-19,160.75,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-22,157.7488555908203,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-23,161.5,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-24,162.0,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-25,162.5,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-26,163.0,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-29,161.2683563232422,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-30,161.0,81.70999908447266,4.48978854243448,9.016769826387396
2024-01-31,160.25,81.70999908447266,4.48978854243448,9.016769826387396
2024-02-01,159.5,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-02,160.0,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-05,162.5984649658203,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-06,161.29017639160156,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-07,160.0,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-08,160.0,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-09,159.0,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-12,160.96090698242188,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-13,159.0,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-14,158.5,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-15,154.5,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-16,149.5,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-19,140.11598205566406,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-20,144.5,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-21,145.0,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-22,145.0,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-23,145.0,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-26,141.99234008789062,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-27,145.5,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-28,145.0,83.62000274658203,4.48978854243448,9.016769826387396
2024-02-29,145.0,83.62000274658203,4.48978854243448,9.016769826387396
2024-03-01,146.0,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-04,142.64129638671875,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-05,144.0,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-06,142.0,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-07,142.5,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-08,141.0,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-11,142.93545532226562,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-12,138.0,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-13,138.0,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-14,137.0,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-15,134.0,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-18,136.15829467773438,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-19,134.86000061035156,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-20,133.0,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-21,132.0,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-22,131.5,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-25,130.51866149902344,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-26,131.0,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-27,130.0,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-28,131.5,87.4800033569336,4.48978854243448,9.016769826387396
2024-03-29,131.5,87.4800033569336,4.48978854243448,9.016769826387396
2024-04-01,130.75,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-02,130.5,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-03,130.0,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-04,130.0,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-05,129.0,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-08,128.94000244140625,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-09,126.16000366210938,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-10,129.0,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-11,129.0,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-12,128.99000549316406,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-15,126.19999694824219,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-16,130.0,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-17,131.0,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-18,131.5,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-19,132.0,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-22,130.2100067138672,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-23,133.0,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-24,133.0,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-25,133.5,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-26,134.0,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-29,131.82000732421875,87.86000061035156,4.48978854243448,9.016769826387396
2024-04-30,134.0,87.86000061035156,4.48978854243448,9.016769826387396
2024-05-01,134.0,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-02,134.0,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-03,134.0,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-06,131.25999450683594,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-07,133.5,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-08,132.5,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-09,130.0,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-10,130.0,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-13,130.61000061035156,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-14,130.0,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-15,129.0,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-16,129.0,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-17,130.0,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-20,128.82000732421875,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-21,127.12999725341797,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-22,131.0,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-23,131.0,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-24,132.0,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-27,129.35000610351562,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-28,132.0,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-29,129.75,81.62000274658203,4.48978854243448,9.016769826387396
