Date,fx_kes_usd,fuel_price_usd,inflation_rate,interest_rate,fx_pct_change,fuel_pct_change,inflation_pct_change,interest_pct_change,fx_roll_7,fuel_roll_7,inflation_roll_7,interest_roll_7,fx_roll_30,fuel_roll_30,inflation_roll_30,interest_roll_30,fx_kes_usd_zscore,fuel_price_usd_zscore,inflation_rate_zscore,interest_rate_zscore
2021-07-16,107.0500030517578,76.33000183105469,6.10793603659176,5.53443246717246,0.0,0.0,0.0,0.0,106.94571358816964,76.33000183105469,6.10793603659176,5.53443246717246,107.0456667582194,75.60999908447266,6.10793603659176,5.53443246717246,0.58715039875938,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-19,107.1999969482422,76.33000183105469,6.10793603659176,5.53443246717246,0.14011573302981084,0.0,0.0,0.0,106.98142787388393,76.33000183105469,6.10793603659176,5.53443246717246,107.05733337402344,75.64999923706054,6.10793603659176,5.53443246717246,0.5943161861742314,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-20,107.01000213623048,76.33000183105469,6.10793603659176,5.53443246717246,-0.17723397147432207,0.0,0.0,0.0,106.9971422467913,76.33000183105469,6.10793603659176,5.53443246717246,107.06100006103516,75.68999938964843,6.10793603659176,5.53443246717246,0.5852394006202126,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-21,107.1500015258789,76.33000183105469,6.10793603659176,5.53443246717246,0.13082832151540824,0.0,0.0,0.0,107.05142865862165,76.33000183105469,6.10793603659176,5.53443246717246,107.03766682942708,75.72999954223633,6.10793603659176,5.53443246717246,0.5919277118644896,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-22,107.1999969482422,76.33000183105469,6.10793603659176,5.53443246717246,0.046659282922378864,0.0,0.0,0.0,107.08714294433595,76.33000183105469,6.10793603659176,5.53443246717246,107.0476666768392,75.76999969482422,6.10793603659176,5.53443246717246,0.5943161861742314,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-23,108.0,76.33000183105469,6.10793603659176,5.53443246717246,0.746271524750175,0.0,0.0,0.0,107.23714338030133,76.33000183105469,6.10793603659176,5.53443246717246,107.0543332417806,75.80999984741212,6.10793603659176,5.53443246717246,0.6325354199863542,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-26,107.2300033569336,76.33000183105469,6.10793603659176,5.53443246717246,-0.7129598546911198,0.0,0.0,0.0,107.26285770961218,76.33000183105469,6.10793603659176,5.53443246717246,107.06866658528646,75.85,6.10793603659176,5.53443246717246,0.5957497081428271,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-27,107.5500030517578,76.33000183105469,6.10793603659176,5.53443246717246,0.29842365458017106,0.0,0.0,0.0,107.33428628104073,76.33000183105469,6.10793603659176,5.53443246717246,107.09533335367838,75.89000015258789,6.10793603659176,5.53443246717246,0.6110373287705506,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-28,107.5,76.33000183105469,6.10793603659176,5.53443246717246,-0.04649284085443961,0.0,0.0,0.0,107.37714385986328,76.33000183105469,6.10793603659176,5.53443246717246,107.11866658528646,75.93000030517578,6.10793603659176,5.53443246717246,0.6086484899751836,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-29,108.5,76.33000183105469,6.10793603659176,5.53443246717246,0.9302325581395321,0.0,0.0,0.0,107.59000069754464,76.33000183105469,6.10793603659176,5.53443246717246,107.1736666361491,75.97000045776367,6.10793603659176,5.53443246717246,0.6564223499975247,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-30,107.5999984741211,76.33000183105469,6.10793603659176,5.53443246717246,-0.829494493897609,0.0,0.0,0.0,107.65428597586495,76.33000183105469,6.10793603659176,5.53443246717246,107.20033315022786,76.01000061035157,6.10793603659176,5.53443246717246,0.6134258030802925,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-08-02,107.58999633789062,76.33000183105469,6.10793603659176,5.53443246717246,-0.009295665773523254,0.0,0.0,0.0,107.71000017438617,76.33000183105469,6.10793603659176,5.53443246717246,107.22666625976562,76.05000076293945,6.10793603659176,5.53443246717246,0.6129479624240937,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-08-03,107.5999984741211,76.33000183105469,6.10793603659176,5.53443246717246,0.009296529947877552,0.0,0.0,0.0,107.6528570992606,76.33000183105469,6.10793603659176,5.53443246717246,107.2533327738444,76.09000091552734,6.10793603659176,5.53443246717246,0.6134258030802925,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-08-04,107.6500015258789,76.33000183105469,6.10793603659176,5.53443246717246,0.04647123835215261,0.0,0.0,0.0,107.71285683768136,76.33000183105469,6.10793603659176,5.53443246717246,107.2533327738444,76.13000106811523,6.10793603659176,5.53443246717246,0.6158146418756602,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-08-05,107.6999969482422,76.33000183105469,6.10793603659176,5.53443246717246,0.04644256540142777,0.0,0.0,0.0,107.73428453717914,76.33000183105469,6.10793603659176,5.53443246717246,107.28666610717774,76.17000122070313,6.10793603659176,5.53443246717246,0.618203116185402,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-08-06,108.6500015258789,76.33000183105469,6.10793603659176,5.53443246717246,0.8820841267927371,0.0,0.0,0.0,107.89857046944755,76.33000183105469,6.10793603659176,5.53443246717246,107.3499994913737,76.21000137329102,6.10793603659176,5.53443246717246,0.6635885018980012,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-08-09,107.97000122070312,76.33000183105469,6.10793603659176,5.53443246717246,-0.6258631344922883,0.0,0.0,0.0,107.82285635811942,76.33000183105469,6.10793603659176,5.53443246717246,107.38899943033854,76.2500015258789,6.10793603659176,5.53443246717246,0.6311022625033842,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-08-10,107.8499984741211,76.33000183105469,6.10793603659176,5.53443246717246,-0.11114452646594497,0.0,0.0,0.0,107.8585706438337,76.33000183105469,6.10793603659176,5.53443246717246,107.39566599527994,76.2900016784668,6.10793603659176,5.53443246717246,0.6253692680858778,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-08-11,108.0500030517578,76.33000183105469,6.10793603659176,5.53443246717246,0.18544699162392764,0.0,0.0,0.0,107.92428588867188,76.33000183105469,6.10793603659176,5.53443246717246,107.43566614786783,76.33000183105469,6.10793603659176,5.53443246717246,0.6349242587817211,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-08-12,108.16999816894533,76.33000183105469,6.10793603659176,5.53443246717246,0.11105517241869478,0.0,0.0,0.0,108.0057144165039,76.33000183105469,6.10793603659176,5.53443246717246,107.47633285522461,76.33000183105469,6.10793603659176,5.53443246717246,0.6406568887136025,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
